Document ID,Document Date,Gazette Type,Reasoning,Document Path,Document Availability,Download URL,Document Description
2463-13,2025-11-19,LAND,"The gazette content exclusively concerns the declaration of land title determinations for specific parcels of land under the Registration of Title Act. It provides detailed schedules listing parcel numbers, extents, and owners (e.g., ""The State"", ""Land Reforms Commission""), which falls squarely under the definition of Land Gazettes (Type 4) for land registrations, property ownership, and title settlements. There is no mention of government personnel changes, structural reforms, or any other subject matter that would trigger a higher-priority classification.",doc-archive/2025/11/19/2463-13/2463-13_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2463-13_E.pdf,"Land Title Settlement Dept - T.R. Haloya Janapadaya, Doluwa D/S/D, Kandy District (25/0394)"
2463-14,2025-11-19,LAND,"The gazette content consists entirely of multiple ""NOTICE CALLING FOR CLAIMS TO LAND PARCELS"" under the Registration of Title Act. It deals specifically with the process of determining land ownership and title registration for specific land parcels in the Kandy District. This falls squarely under the Land Gazettes (Type 4) category, which includes land registrations, title settlements, and notices related to land ownership claims. The content does not involve government personnel/structure (Types 1-3) or other specialized administrative matters like legal acts, commerce, or elections.",doc-archive/2025/11/19/2463-14/2463-14_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2463-14_E.pdf,"Land Title Settle Dept -Pallegaladebokka, Minipe D/S/D, Kandy District (25/1200141)"
2463-15,2025-11-19,LAND,"The gazette content consists entirely of multiple ""NOTICE CALLING FOR CLAIMS TO LAND PARCELS"" issued under the Registration of Title Act. It deals specifically with land ownership, possession, interest, and the process for determining title to specific land parcels in various villages. This fits the definition of a Land Gazette (Type 4), which includes land registrations, title determinations, and notices related to land ownership and claims. The content does not involve government structure/personnel (Types 1-3) or any of the other specialized non-land categories.",doc-archive/2025/11/19/2463-15/2463-15_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2463-15_E.pdf,"Land Title Settle Dept -karagahagedara, Panduwasnuwara West D/S/D, Kurunegala District (25/1200133)"
2463-18,2025-11-19,LAND,"The gazette content consists entirely of multiple ""NOTICE CALLING FOR CLAIMS TO LAND PARCELS"" under the Registration of Title Act. It deals specifically with determining ownership, possession, or interest in specific land parcels, cadastral maps, and the process for submitting claims. This falls squarely under the Land Gazettes (Type 4) category, which includes land registrations, title determinations, and related administrative notices. The content does not involve government structure/personnel (Types 1-3) or any of the other specialized non-land categories.",doc-archive/2025/11/19/2463-18/2463-18_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2463-18_E.pdf,"Land Title Settle Dept -Pahala Kendaketiya,Angunukolapalassa D/S/D, HambantotaDistrict (25/1200143)"
2463-21,2025-11-19,LAND,"The gazette content consists entirely of multiple ""NOTICE CALLING FOR CLAIMS TO LAND PARCELS"" under the Registration of Title Act. It deals specifically with the process of determining ownership, possession, or interest in specific parcels of land in designated villages and districts. This falls squarely under the Land Gazettes (Type 4) category, which includes land registrations, title settlements, and notices related to land ownership claims. The content does not involve government structure/personnel (Types 1-3) or any of the other specialized non-land categories.",doc-archive/2025/11/19/2463-21/2463-21_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2463-21_E.pdf,"Land Title Settle Dept - Ampitiya and Ulapanegama,  D/S/D, Ganga Ihala korale D/S/D, Kandy District  (25/1200137)"
2463-22,2025-11-19,LAND,"The gazette content consists entirely of multiple ""NOTICE CALLING FOR CLAIMS TO LAND PARCELS"" under the Registration of Title Act. It deals specifically with the process of determining ownership, possession, or interest in specific land parcels in the Kalutara District, including details of cadastral maps, village blocks, and sheet numbers. This falls squarely under the Land Gazettes (Type 4) category, which includes land registrations, title settlements, and notices related to land ownership claims.",doc-archive/2025/11/19/2463-22/2463-22_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2463-22_E.pdf,"Land Title Settle Dept - Dediyawala, Kalutara  D/S/D,  Kalutara District  (25/1200142)"
2463-23,2025-11-19,LAND,"The gazette content consists entirely of multiple ""NOTICE CALLING FOR CLAIMS TO LAND PARCELS"" under the Registration of Title Act. It deals specifically with the process of determining ownership, possession, or interest in specific land parcels, including cadastral map references and locations. This falls squarely under the Land Gazettes (Type 4) category for land and property-related matters, specifically land title registration and settlement. It does not involve government structure/personnel (Types 1-3) or any of the other specialized non-land categories.",doc-archive/2025/11/19/2463-23/2463-23_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2463-23_E.pdf,"Land Title Settle Dept - Giranegama,Palagala D/S/D,  Anuradhapura District  (25/1200140)"
2463-08,2025-11-18,LAND,"The gazette content is a formal notice under the Land Acquisition Act, detailing the government's intention to acquire specific parcels of land (including lot numbers, descriptions, extents, and claimants) for a public purpose. The primary subject matter is the acquisition of land and property, which fits the definition of a Land Gazette (Type 4). It does not involve government personnel changes, detailed portfolio assignments, or any of the other specialized non-land categories.",doc-archive/2025/11/18/2463-08/2463-08_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2463-08_E.pdf,"Land Acquisition - Galgoda Gammedda, Bentota D/S/D, Galle District Nayapamula, Badddegama D/S/D, Galle District"
2463-10,2025-11-18,PUBLIC_SERVICE,"The gazette content is a government notification specifying the special allowance payable to workers in a specific trade (cocoa, cardamom, and pepper) based on the Cost of Living Index. This falls under public sector administration as it concerns the determination of wages/allowances for workers under the Wages Boards Ordinance. It does not involve government structure/personnel (Types 1-3) or fit the other specialized categories (Land, Legal, Commercial, etc.). It is an administrative circular related to service conditions and benefits, which is the core of Type 8 (Public Service Gazettes).",doc-archive/2025/11/18/2463-10/2463-10_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2463-10_E.pdf,Department of Labour - Special Allowance Payable to Workers - Month of September -
2463-11,2025-11-18,LAND,"The gazette content is a formal declaration under the Land Acquisition Act for the acquisition of a specific plot of land for a public purpose. It provides detailed land descriptions, boundaries, and location. While it is issued by a named Minister, the core subject matter is exclusively land acquisition, which falls squarely under the Land Gazettes (Type 4) classification for land and property-related matters. The mention of the minister is incidental to the authorization of the land notice, not the primary focus of the gazette's content.",doc-archive/2025/11/18/2463-11/2463-11_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2463-11_E.pdf,"Land Acquisition - Deraniyagala, Deraniyagala D/S/D, Kegalle District"
